name|id|rarity|imgURL|setID|game|set|date
Grand Fisher|346941|44|https://api.ccgtrader.co.uk/_/assets/j9up5btwxnccgc44|1086|bleach-tcg|Premiere|2007-05-01
Grand Fisher|346942|44|https://api.ccgtrader.co.uk/_/assets/caeanf5dce0wo844|1086|bleach-tcg|Premiere|2007-05-01
Grand Fisher|346943|44|https://api.ccgtrader.co.uk/_/assets/nihvweda2yskcscc|1086|bleach-tcg|Premiere|2007-05-01
Ichigo Kurosaki|346944|44|https://api.ccgtrader.co.uk/_/assets/14c4tsdps2pwos8w|1086|bleach-tcg|Premiere|2007-05-01
Ichigo Kurosaki|346945|44|https://api.ccgtrader.co.uk/_/assets/dage3mqo7tsg40kg|1086|bleach-tcg|Premiere|2007-05-01
Kon|346946|44|https://api.ccgtrader.co.uk/_/assets/lwr3e0v9fhcgowcg|1086|bleach-tcg|Premiere|2007-05-01
Kon|346947|44|https://api.ccgtrader.co.uk/_/assets/9atztvr9chs04ck0|1086|bleach-tcg|Premiere|2007-05-01
Menos Grande|346948|44|https://api.ccgtrader.co.uk/_/assets/lftjfj8ojbkco84o|1086|bleach-tcg|Premiere|2007-05-01
Menos Grande|346949|44|https://api.ccgtrader.co.uk/_/assets/c5dus2hy4bsookoo|1086|bleach-tcg|Premiere|2007-05-01
Menos Grande|346950|44|https://api.ccgtrader.co.uk/_/assets/o7mup67uvxw848wg|1086|bleach-tcg|Premiere|2007-05-01
Orihime Inoue|346951|44|https://api.ccgtrader.co.uk/_/assets/guf9udb7k80kkg0s|1086|bleach-tcg|Premiere|2007-05-01
Orihime Inoue|346952|44|https://api.ccgtrader.co.uk/_/assets/6r7pmxc5wh0kg484|1086|bleach-tcg|Premiere|2007-05-01
Rukia Kuchiki|346953|44|https://api.ccgtrader.co.uk/_/assets/tjqvt5edptwk8o4s|1086|bleach-tcg|Premiere|2007-05-01
Rukia Kuchiki|346954|44|https://api.ccgtrader.co.uk/_/assets/dabwxusdmb4sgcoo|1086|bleach-tcg|Premiere|2007-05-01
Uryu Ishida|346955|44|https://api.ccgtrader.co.uk/_/assets/srx7jwcwoyokc08s|1086|bleach-tcg|Premiere|2007-05-01
Uryu Ishida|346956|44|https://api.ccgtrader.co.uk/_/assets/qumbvwcz3b40w84g|1086|bleach-tcg|Premiere|2007-05-01
Yasutora Chad Sado|346957|44|https://api.ccgtrader.co.uk/_/assets/pc6b4d09or48kw0k|1086|bleach-tcg|Premiere|2007-05-01
Yasutora Chad Sado|346958|44|https://api.ccgtrader.co.uk/_/assets/dpqxmppjt4owsow0|1086|bleach-tcg|Premiere|2007-05-01
Ichigo Kurosaki|341330|10|https://api.ccgtrader.co.uk/_/assets/lkhlhix8c2og8848|1086|bleach-tcg|Premiere|2007-05-01
Spirit Energy|341396|10|https://api.ccgtrader.co.uk/_/assets/63x86rck828sc4oo|1086|bleach-tcg|Premiere|2007-05-01
Mind Energy|341391|10|https://api.ccgtrader.co.uk/_/assets/j2wx7m7x4a8soskw|1086|bleach-tcg|Premiere|2007-05-01
Body Energy|341390|10|https://api.ccgtrader.co.uk/_/assets/2qxbftx9zo4k40c0|1086|bleach-tcg|Premiere|2007-05-01
